"Numero","Bloc","Sp","mod","gf","Group","Delta15N","AtomPer15N","N_amount","NperMS","Delta13C","AtomPer13C","C_amount","CperMS","Delta13C_cor","Type","APE15N","APE13C"
"10","A","R.a.","P","Forb","hem",13.53566667,0.371242636,1.394432677,10.72640521,-18.78756417,1.084434971,13.67174861,105.167297,-18.33929961,"hem",4.97433800000002,81.2655220000003
"10","A","R.a.","P","Forb","hem",13.53566667,0.371242636,1.394432677,10.72640521,-18.78756417,1.084434971,13.67174861,105.167297,-18.33929961,"hem",4.97433800000002,81.2655220000003
"11","A","M.a.","P","Legumes","hem",7.051181818,0.36887623,0.913179525,6.087863498,-20.77048973,1.082446729,8.263798874,55.09199249,-20.20996977,"hem",-18.6897219999999,61.3831019999988
"11","A","M.a.","P","Legumes","hem",7.051181818,0.36887623,0.913179525,6.087863498,-20.77048973,1.082446729,8.263798874,55.09199249,-20.20996977,"hem",-18.6897219999999,61.3831019999988
"11","A","M.a.","P","Legumes","hem",7.051181818,0.36887623,0.913179525,6.087863498,-20.77048973,1.082446729,8.263798874,55.09199249,-20.20996977,"hem",-18.6897219999999,61.3831019999988
"12","A","T.p.","P","Legumes","hem",6.968181818,0.368845939,0.603568343,7.544604286,NA,NA,NA,NA,NA,"hem",-18.992632,NA
"12","A","T.p.","P","Legumes","hem",6.968181818,0.368845939,0.603568343,7.544604286,NA,NA,NA,NA,NA,"hem",-18.992632,NA
"12","A","T.p.","P","Legumes","hem",6.968181818,0.368845939,0.603568343,7.544604286,NA,NA,NA,NA,NA,"hem",-18.992632,NA
"13","A","L.c.","P","Legumes","hem",66.32918182,0.390504581,0.731768244,7.317682445,-23.24815073,1.079962312,6.76646922,67.6646922,-22.87917549,"hem",197.593788,36.5389319999987
"13","A","L.c.","P","Legumes","hem",66.32918182,0.390504581,0.731768244,7.317682445,-23.24815073,1.079962312,6.76646922,67.6646922,-22.87917549,"hem",197.593788,36.5389319999987
"13","A","L.c.","P","Legumes","hem",66.32918182,0.390504581,0.731768244,7.317682445,-23.24815073,1.079962312,6.76646922,67.6646922,-22.87917549,"hem",197.593788,36.5389319999987
"14","A","M.s.","P","Legumes","hem",7.491181818,0.369036804,1.324754825,8.831698832,-17.21710273,1.086009586,9.749477038,64.99651359,-16.43199341,"hem",-17.0839820000002,97.0116720000003
"14","A","M.s.","P","Legumes","hem",7.491181818,0.369036804,1.324754825,8.831698832,-17.21710273,1.086009586,9.749477038,64.99651359,-16.43199341,"hem",-17.0839820000002,97.0116720000003
"14","A","M.s.","P","Legumes","hem",7.491181818,0.369036804,1.324754825,8.831698832,-17.21710273,1.086009586,9.749477038,64.99651359,-16.43199341,"hem",-17.0839820000002,97.0116720000003
"15","A","T.r.","P","Legumes","hem",53.14818182,0.385696133,1.10010954,5.500547702,-12.85746673,1.09038049,14.10487222,70.52436111,-12.0672279,"hem",149.509308,140.720712
"15","A","T.r.","P","Legumes","hem",53.14818182,0.385696133,1.10010954,5.500547702,-12.85746673,1.09038049,14.10487222,70.52436111,-12.0672279,"hem",149.509308,140.720712
"15","A","T.r.","P","Legumes","hem",53.14818182,0.385696133,1.10010954,5.500547702,-12.85746673,1.09038049,14.10487222,70.52436111,-12.0672279,"hem",149.509308,140.720712
"17","A","F.o.","P+L","Grass","hem",258.2761818,0.460474558,0.605624815,6.056248145,-21.53418973,1.08168096,5.269378567,52.69378567,-20.73482844,"hem",897.293558,53.7254119999986
"17","A","F.o.","P+L","Grass","hem",258.2761818,0.460474558,0.605624815,6.056248145,-21.53418973,1.08168096,5.269378567,52.69378567,-20.73482844,"hem",897.293558,53.7254119999986
"17","A","F.o.","P+L","Grass","hem",258.2761818,0.460474558,0.605624815,6.056248145,-21.53418973,1.08168096,5.269378567,52.69378567,-20.73482844,"hem",897.293558,53.7254119999986
"18","A","A.o.","P+L","Grass","hem",739.4671818,0.635450615,0.65074563,5.005735612,-24.36424373,1.078843136,8.687814767,66.82934436,-24.19834163,"hem",2647.054128,25.3471719999987
"18","A","A.o.","P+L","Grass","hem",739.4671818,0.635450615,0.65074563,5.005735612,-24.36424373,1.078843136,8.687814767,66.82934436,-24.19834163,"hem",2647.054128,25.3471719999987
"18","A","A.o.","P+L","Grass","hem",739.4671818,0.635450615,0.65074563,5.005735612,-24.36424373,1.078843136,8.687814767,66.82934436,-24.19834163,"hem",2647.054128,25.3471719999987
"19","A","D.g.","P+L","Grass","hem",414.1381818,0.517218281,0.924382041,0.79688107,-24.27587273,1.078931752,10.34991751,8.922342679,-24.13144197,"hem",1464.730788,26.2333319999986
"19","A","D.g.","P+L","Grass","hem",414.1381818,0.517218281,0.924382041,0.79688107,-24.27587273,1.078931752,10.34991751,8.922342679,-24.13144197,"hem",1464.730788,26.2333319999986
"19","A","D.g.","P+L","Grass","hem",414.1381818,0.517218281,0.924382041,0.79688107,-24.27587273,1.078931752,10.34991751,8.922342679,-24.13144197,"hem",1464.730788,26.2333319999986
"20","A","H.l.","P+L","Grass","hem",384.1221818,0.50629557,0.730682838,5.620637215,-26.86699773,1.076333375,7.984994499,61.42303461,-26.96353199,"hem",1355.503678,0.249561999998704
"20","A","H.l.","P+L","Grass","hem",384.1221818,0.50629557,0.730682838,5.620637215,-26.86699773,1.076333375,7.984994499,61.42303461,-26.96353199,"hem",1355.503678,0.249561999998704
"20","A","H.l.","P+L","Grass","hem",384.1221818,0.50629557,0.730682838,5.620637215,-26.86699773,1.076333375,7.984994499,61.42303461,-26.96353199,"hem",1355.503678,0.249561999998704
"21","A","G.v.","P+L","Forb","hem",231.0121818,0.450542068,0.491322238,7.018889118,-26.63243273,1.076568602,4.988592142,71.26560203,-26.75322419,"hem",797.968658,2.60183199999986
"21","A","G.v.","P+L","Forb","hem",231.0121818,0.450542068,0.491322238,7.018889118,-26.63243273,1.076568602,4.988592142,71.26560203,-26.75322419,"hem",797.968658,2.60183199999986
"21","A","G.v.","P+L","Forb","hem",231.0121818,0.450542068,0.491322238,7.018889118,-26.63243273,1.076568602,4.988592142,71.26560203,-26.75322419,"hem",797.968658,2.60183199999986
"23","A","P.l.","P+L","Forb","hem",415.0741818,0.517558849,1.215614029,8.682957348,-19.28345673,1.083937756,7.212265433,51.51618166,-18.44549475,"hem",1468.136468,76.2933720000003
"23","A","P.l.","P+L","Forb","hem",415.0741818,0.517558849,1.215614029,8.682957348,-19.28345673,1.083937756,7.212265433,51.51618166,-18.44549475,"hem",1468.136468,76.2933720000003
"23","A","P.l.","P+L","Forb","hem",415.0741818,0.517558849,1.215614029,8.682957348,-19.28345673,1.083937756,7.212265433,51.51618166,-18.44549475,"hem",1468.136468,76.2933720000003
"24","A","C.n.","P+L","Forb","hem",78.51418182,0.394949273,0.165114949,16.51149493,-24.77882373,1.078427404,2.711210632,271.1210632,-24.26766028,"hem",242.040708,21.1898519999987
"24","A","C.n.","P+L","Forb","hem",78.51418182,0.394949273,0.165114949,16.51149493,-24.77882373,1.078427404,2.711210632,271.1210632,-24.26766028,"hem",242.040708,21.1898519999987
"24","A","C.n.","P+L","Forb","hem",78.51418182,0.394949273,0.165114949,16.51149493,-24.77882373,1.078427404,2.711210632,271.1210632,-24.26766028,"hem",242.040708,21.1898519999987
"25","A","R.a.","P+L","Forb","hem",280.9551818,0.468735186,0.481536436,4.81536436,-18.20773073,1.085016343,5.11870099,51.1870099,-16.76428386,"hem",979.899838,87.0792419999988
"25","A","R.a.","P+L","Forb","hem",280.9551818,0.468735186,0.481536436,4.81536436,-18.20773073,1.085016343,5.11870099,51.1870099,-16.76428386,"hem",979.899838,87.0792419999988
"25","A","R.a.","P+L","Forb","hem",280.9551818,0.468735186,0.481536436,4.81536436,-18.20773073,1.085016343,5.11870099,51.1870099,-16.76428386,"hem",979.899838,87.0792419999988
"26","A","M.a.","P+L","Legumes","hem",513.9961818,0.553538981,1.622270636,7.725098268,-15.09183473,1.088140395,12.61684525,60.08021546,-14.35335233,"hem",1827.937788,118.319761999999
"26","A","M.a.","P+L","Legumes","hem",513.9961818,0.553538981,1.622270636,7.725098268,-15.09183473,1.088140395,12.61684525,60.08021546,-14.35335233,"hem",1827.937788,118.319761999999
"26","A","M.a.","P+L","Legumes","hem",513.9961818,0.553538981,1.622270636,7.725098268,-15.09183473,1.088140395,12.61684525,60.08021546,-14.35335233,"hem",1827.937788,118.319761999999
"27","A","T.p.","P+L","Legumes","hem",249.5131818,0.457282344,1.063721802,3.799006437,-18.46302473,1.084760373,18.1687834,64.88851214,-18.11587432,"hem",865.371418,84.5195419999989
"27","A","T.p.","P+L","Legumes","hem",249.5131818,0.457282344,1.063721802,3.799006437,-18.46302473,1.084760373,18.1687834,64.88851214,-18.11587432,"hem",865.371418,84.5195419999989
"27","A","T.p.","P+L","Legumes","hem",249.5131818,0.457282344,1.063721802,3.799006437,-18.46302473,1.084760373,18.1687834,64.88851214,-18.11587432,"hem",865.371418,84.5195419999989
"28","A","L.c.","P+L","Legumes","hem",514.4741818,0.553712778,1.030947256,8.591227133,-21.56146473,1.081653611,8.032579809,66.93816507,-21.07051567,"hem",1829.675758,53.4519219999985
"28","A","L.c.","P+L","Legumes","hem",514.4741818,0.553712778,1.030947256,8.591227133,-21.56146473,1.081653611,8.032579809,66.93816507,-21.07051567,"hem",1829.675758,53.4519219999985
"28","A","L.c.","P+L","Legumes","hem",514.4741818,0.553712778,1.030947256,8.591227133,-21.56146473,1.081653611,8.032579809,66.93816507,-21.07051567,"hem",1829.675758,53.4519219999985
"29","A","M.s.","P+L","Legumes","hem",468.4811818,0.536987397,0.703813638,10.05448054,-23.15323373,1.080057491,5.771487188,82.44981698,-22.69513881,"hem",1662.421948,37.4907219999998
"29","A","M.s.","P+L","Legumes","hem",468.4811818,0.536987397,0.703813638,10.05448054,-23.15323373,1.080057491,5.771487188,82.44981698,-22.69513881,"hem",1662.421948,37.4907219999998
"29","A","M.s.","P+L","Legumes","hem",468.4811818,0.536987397,0.703813638,10.05448054,-23.15323373,1.080057491,5.771487188,82.44981698,-22.69513881,"hem",1662.421948,37.4907219999998
"30","A","T.r.","P+L","Legumes","hem",632.3441818,0.596550602,0.775626891,7.051153557,-23.84601873,1.079362796,6.525908165,59.32643786,-23.54507345,"hem",2258.053998,30.5437720000001
"30","A","T.r.","P+L","Legumes","hem",632.3441818,0.596550602,0.775626891,7.051153557,-23.84601873,1.079362796,6.525908165,59.32643786,-23.54507345,"hem",2258.053998,30.5437720000001
"30","A","T.r.","P+L","Legumes","hem",632.3441818,0.596550602,0.775626891,7.051153557,-23.84601873,1.079362796,6.525908165,59.32643786,-23.54507345,"hem",2258.053998,30.5437720000001
"32","A","F.o.","L","Grass","hem",519.6941818,0.555610678,0.810980569,9.010895214,-26.75462473,1.076446065,7.812952012,86.81057791,-26.84070827,"hem",1848.654758,1.37646200000008
"32","A","F.o.","L","Grass","hem",519.6941818,0.555610678,0.810980569,9.010895214,-26.75462473,1.076446065,7.812952012,86.81057791,-26.84070827,"hem",1848.654758,1.37646200000008
"32","A","F.o.","L","Grass","hem",519.6941818,0.555610678,0.810980569,9.010895214,-26.75462473,1.076446065,7.812952012,86.81057791,-26.84070827,"hem",1848.654758,1.37646200000008
"33","A","A.o.","L","Grass","hem",572.1981818,0.574696185,0.271875777,6.796894426,-27.38849573,1.075810401,2.972867348,74.32168369,-27.89970806,"hem",2039.509828,-4.98017800000028
"33","A","A.o.","L","Grass","hem",572.1981818,0.574696185,0.271875777,6.796894426,-27.38849573,1.075810401,2.972867348,74.32168369,-27.89970806,"hem",2039.509828,-4.98017800000028
"33","A","A.o.","L","Grass","hem",572.1981818,0.574696185,0.271875777,6.796894426,-27.38849573,1.075810401,2.972867348,74.32168369,-27.89970806,"hem",2039.509828,-4.98017800000028
"34","A","D.g.","L","Grass","hem",443.0341818,0.527731163,1.568008088,6.030800337,-26.61279473,1.076588295,13.84827996,53.26261521,-26.65036564,"hem",1569.859608,2.79876200000029
"34","A","D.g.","L","Grass","hem",443.0341818,0.527731163,1.568008088,6.030800337,-26.61279473,1.076588295,13.84827996,53.26261521,-26.65036564,"hem",1569.859608,2.79876200000029
"34","A","D.g.","L","Grass","hem",443.0341818,0.527731163,1.568008088,6.030800337,-26.61279473,1.076588295,13.84827996,53.26261521,-26.65036564,"hem",1569.859608,2.79876200000029
"35","A","H.l.","L","Grass","hem",534.0021818,0.560812445,1.671389986,5.391580599,-26.19930573,1.077002948,11.80430845,38.07841436,-26.21379501,"hem",1900.672428,6.94529200000016
"35","A","H.l.","L","Grass","hem",534.0021818,0.560812445,1.671389986,5.391580599,-26.19930573,1.077002948,11.80430845,38.07841436,-26.21379501,"hem",1900.672428,6.94529200000016
"35","A","H.l.","L","Grass","hem",534.0021818,0.560812445,1.671389986,5.391580599,-26.19930573,1.077002948,11.80430845,38.07841436,-26.21379501,"hem",1900.672428,6.94529200000016
"36","A","G.v.","L","Forb","hem",667.8911818,0.609462306,0.716148866,6.510444238,-26.69025573,1.076510616,6.561045874,59.64587159,-26.78610717,"hem",2387.171038,2.02197199999921
"36","A","G.v.","L","Forb","hem",667.8911818,0.609462306,0.716148866,6.510444238,-26.69025573,1.076510616,6.561045874,59.64587159,-26.78610717,"hem",2387.171038,2.02197199999921
"36","A","G.v.","L","Forb","hem",667.8911818,0.609462306,0.716148866,6.510444238,-26.69025573,1.076510616,6.561045874,59.64587159,-26.78610717,"hem",2387.171038,2.02197199999921
"38","A","P.l.","L","Forb","hem",209.5441818,0.442719711,1.206783653,6.033918264,-26.95209573,1.076248036,9.279240417,46.39620208,-27.04192413,"hem",719.745088,-0.603828000000917
"38","A","P.l.","L","Forb","hem",209.5441818,0.442719711,1.206783653,6.033918264,-26.95209573,1.076248036,9.279240417,46.39620208,-27.04192413,"hem",719.745088,-0.603828000000917
"38","A","P.l.","L","Forb","hem",209.5441818,0.442719711,1.206783653,6.033918264,-26.95209573,1.076248036,9.279240417,46.39620208,-27.04192413,"hem",719.745088,-0.603828000000917
"39","A","C.n.","L","Forb","hem",231.1871818,0.450605828,0.523708213,5.237082131,-26.81353873,1.076386985,5.747648079,57.47648079,-26.94508223,"hem",798.606258,0.785662000000187
"39","A","C.n.","L","Forb","hem",231.1871818,0.450605828,0.523708213,5.237082131,-26.81353873,1.076386985,5.747648079,57.47648079,-26.94508223,"hem",798.606258,0.785662000000187
"39","A","C.n.","L","Forb","hem",231.1871818,0.450605828,0.523708213,5.237082131,-26.81353873,1.076386985,5.747648079,57.47648079,-26.94508223,"hem",798.606258,0.785662000000187
"40","A","R.a.","L","Forb","hem",10.99218182,0.370314446,0.187598228,3.75196455,-27.08628873,1.076113464,2.8313925,56.62785,-27.51408935,"hem",-4.30756199999993,-1.9495479999998
"40","A","R.a.","L","Forb","hem",10.99218182,0.370314446,0.187598228,3.75196455,-27.08628873,1.076113464,2.8313925,56.62785,-27.51408935,"hem",-4.30756199999993,-1.9495479999998
"40","A","R.a.","L","Forb","hem",10.99218182,0.370314446,0.187598228,3.75196455,-27.08628873,1.076113464,2.8313925,56.62785,-27.51408935,"hem",-4.30756199999993,-1.9495479999998
"41","A","M.a.","L","Legumes","hem",226.8541818,0.449027101,0.129754847,2.595096934,-28.31475473,1.074881506,3.441964239,68.83928479,-29.01567405,"hem",782.818988,-14.2691279999996
"41","A","M.a.","L","Legumes","hem",226.8541818,0.449027101,0.129754847,2.595096934,-28.31475473,1.074881506,3.441964239,68.83928479,-29.01567405,"hem",782.818988,-14.2691279999996
"41","A","M.a.","L","Legumes","hem",226.8541818,0.449027101,0.129754847,2.595096934,-28.31475473,1.074881506,3.441964239,68.83928479,-29.01567405,"hem",782.818988,-14.2691279999996
"42","A","T.p.","L","Legumes","hem",320.3371818,0.48307648,0.524498002,10.48996005,-27.35140173,1.0758476,5.924529955,118.4905991,-27.56237159,"hem",1123.312778,-4.60818800000151
"42","A","T.p.","L","Legumes","hem",320.3371818,0.48307648,0.524498002,10.48996005,-27.35140173,1.0758476,5.924529955,118.4905991,-27.56237159,"hem",1123.312778,-4.60818800000151
"42","A","T.p.","L","Legumes","hem",320.3371818,0.48307648,0.524498002,10.48996005,-27.35140173,1.0758476,5.924529955,118.4905991,-27.56237159,"hem",1123.312778,-4.60818800000151
"43","A","L.c.","L","Legumes","hem",478.9811818,0.540806223,0.796093835,7.23721668,-26.47096473,1.076730525,5.952829985,54.11663623,-26.54408412,"hem",1700.610208,4.2210620000005
"43","A","L.c.","L","Legumes","hem",478.9811818,0.540806223,0.796093835,7.23721668,-26.47096473,1.076730525,5.952829985,54.11663623,-26.54408412,"hem",1700.610208,4.2210620000005
"43","A","L.c.","L","Legumes","hem",478.9811818,0.540806223,0.796093835,7.23721668,-26.47096473,1.076730525,5.952829985,54.11663623,-26.54408412,"hem",1700.610208,4.2210620000005
"44","A","M.s.","L","Legumes","hem",560.1341818,0.5703115,1.724038854,6.896155418,-26.17748573,1.07702483,12.46684996,49.86739984,-26.18965599,"hem",1995.662978,7.16411199999989
"44","A","M.s.","L","Legumes","hem",560.1341818,0.5703115,1.724038854,6.896155418,-26.17748573,1.07702483,12.46684996,49.86739984,-26.18965599,"hem",1995.662978,7.16411199999989
"44","A","M.s.","L","Legumes","hem",560.1341818,0.5703115,1.724038854,6.896155418,-26.17748573,1.07702483,12.46684996,49.86739984,-26.18965599,"hem",1995.662978,7.16411199999989
"45","A","T.r.","L","Legumes","hem",423.7231818,0.520705722,0.723337142,9.041714274,-27.38522273,1.075813683,6.546892375,81.83615468,-27.57805358,"hem",1499.605198,-4.94735800000035
"45","A","T.r.","L","Legumes","hem",423.7231818,0.520705722,0.723337142,9.041714274,-27.38522273,1.075813683,6.546892375,81.83615468,-27.57805358,"hem",1499.605198,-4.94735800000035
"45","A","T.r.","L","Legumes","hem",423.7231818,0.520705722,0.723337142,9.041714274,-27.38522273,1.075813683,6.546892375,81.83615468,-27.57805358,"hem",1499.605198,-4.94735800000035
"46","A",NA,"T","Temoins","hem",10.27918182,0.370054249,1.579291977,7.896459886,-26.49823973,1.076703173,9.984288914,49.92144457,-26.54163904,"hem",-6.90953200000011,3.94754200000014
"46","A",NA,"T","Temoins","hem",10.27918182,0.370054249,1.579291977,7.896459886,-26.49823973,1.076703173,9.984288914,49.92144457,-26.54163904,"hem",-6.90953200000011,3.94754200000014
"46","A",NA,"T","Temoins","hem",10.27918182,0.370054249,1.579291977,7.896459886,-26.49823973,1.076703173,9.984288914,49.92144457,-26.54163904,"hem",-6.90953200000011,3.94754200000014
"47","A",NA,"T","Temoins","hem",8.498181818,0.369404298,0.753584951,6.850772281,-26.97937073,1.076220684,5.985804565,54.41640513,-27.13045559,"hem",-13.4090419999999,-0.877348000001277
"47","A",NA,"T","Temoins","hem",8.498181818,0.369404298,0.753584951,6.850772281,-26.97937073,1.076220684,5.985804565,54.41640513,-27.13045559,"hem",-13.4090419999999,-0.877348000001277
"47","A",NA,"T","Temoins","hem",8.498181818,0.369404298,0.753584951,6.850772281,-26.97937073,1.076220684,5.985804565,54.41640513,-27.13045559,"hem",-13.4090419999999,-0.877348000001277
"2","B","F.o.","P","Grass","hem",13.5535,0.371249144,0.523377593,-0.110184756,-24.11308738,1.079191296,7.580538596,-1.595902862,-24.04433394,"hem",5.03941799999963,28.8287720000002
"2","B","F.o.","P","Grass","hem",13.5535,0.371249144,0.523377593,-0.110184756,-24.11308738,1.079191296,7.580538596,-1.595902862,-24.04433394,"hem",5.03941799999963,28.8287720000002
"2","B","F.o.","P","Grass","hem",13.5535,0.371249144,0.523377593,-0.110184756,-24.11308738,1.079191296,7.580538596,-1.595902862,-24.04433394,"hem",5.03941799999963,28.8287720000002
"3","B","A.o.","P","Grass","hem",9.1855,0.369655126,0.881488206,-2.003382286,-21.83726138,1.081578388,6.173843047,-14.03146147,-21.5883858,"hem",-10.9007620000001,52.699692
"3","B","A.o.","P","Grass","hem",9.1855,0.369655126,0.881488206,-2.003382286,-21.83726138,1.081578388,6.173843047,-14.03146147,-21.5883858,"hem",-10.9007620000001,52.699692
"3","B","A.o.","P","Grass","hem",9.1855,0.369655126,0.881488206,-2.003382286,-21.83726138,1.081578388,6.173843047,-14.03146147,-21.5883858,"hem",-10.9007620000001,52.699692
